x,y,z
-11.07033949,-15.34497667,24.60182591
-11.48600032,-15.51365567,25.67357057
-11.87250623,-15.56469388,26.79111862
-12.22082195,-15.48595957,27.93419361
-12.52178643,-15.26894787,29.07905514
-12.76652497,-14.90987968,30.19935325
-12.94691662,-14.41057051,31.26736764
-13.0560821,-13.77891673,32.25555476
-13.08884759,-13.02887757,33.13826044
-13.04213515,-12.17989272,33.89340586
-12.9152334,-11.25575943,34.50393549
-12.70991352,-10.28308188,34.95883723
-12.43037303,-9.289478137,35.25360617
-12.0830116,-8.301767534,35.39011105
-11.67606387,-7.344354984,35.37591651
-11.21913042,-6.437982201,35.2231917
-10.72265703,-5.598942471,34.94738157
-10.19741244,-4.838775799,34.5658242
-9.654008564,-4.164392412,34.096472
-9.102495268,-3.578526787,33.55682763
-8.552048249,-3.080404974,32.96315188
-8.010755877,-2.666511655,32.32995231
-7.485500165,-2.331362639,31.66972525
-6.981919904,-2.068215154,30.99290302
-6.504440022,-1.869675406,30.30795014
-6.056350087,-1.728186065,29.62155496
-5.639915731,-1.63639352,28.938871
-5.256508907,-1.587405777,28.26377339
-4.906745571,-1.574957685,27.59910639
-4.59062219,-1.593502002,26.94690751
-4.307645017,-1.638244205,26.30860094
-4.056948274,-1.705136811,25.68515853
-3.837399113,-1.790846336,25.07722966
-3.647688549,-1.892703239,24.4852435
-3.486408475,-2.008642706,23.9094879
-3.352115514,-2.13714196,23.35016938
-3.243382841,-2.27715807,22.80745841
-3.15884129,-2.42806884,22.28152365
-3.097211162,-2.589618353,21.77255822
-3.057326085,-2.761867943,21.28080072
-3.038150225,-2.945152844,20.80655277
-3.038790012,-3.140044312,20.35019495
-3.058501403,-3.347316782,19.91220221
-3.096693546,-3.567919356,19.49315974
-3.152929565,-3.802950785,19.09378018
-3.226925031,-4.053636984,18.71492257
-3.318544513,-4.321309957,18.35761367
-3.427796475,-4.607386937,18.02307196
-3.554826632,-4.913348347,17.71273452
-3.699909719,-5.240713078,17.42828701
-3.863439495,-5.591009336,17.17169666
-4.045916628,-5.965739113,16.94524805
-4.247933945,-6.366334066,16.75158115
-4.470158374,-6.794100309,16.59373061
-4.713308692,-7.250149359,16.47516478
-4.978128024,-7.735312235,16.39982209
-5.26534983,-8.250033591,16.37214137
-5.575655953,-8.794242812,16.39708148
-5.909625158,-9.36719943,16.48012384
-6.267670521,-9.967311075,16.62724957
-6.649964099,-10.59192385,16.84488073
-7.056347563,-11.23708769,17.13977281
-7.486228037,-11.89730319,17.51884358
-7.938459324,-12.5652622,17.98892192
-8.411210212,-13.2316016,18.55640042
-8.901823692,-13.88469935,19.226778
-9.406673772,-14.5105516,20.00408519
-9.921030217,-15.09278053,20.89019628
-10.43894563,-15.61283024,21.88405032
-10.95318357,-16.05041003,22.9808274
-11.45521006,-16.38423704,24.17115657
-11.93527251,-16.59310773,25.44046271
-12.38258905,-16.65728779,26.76858572
-12.78566511,-16.56015281,28.12981596
-13.13274301,-16.28994286,29.4934741
-13.41237307,-15.84142668,30.82511335
-13.61407404,-15.21722388,32.08833526
-13.72902903,-14.42852852,33.24709708
-13.75074583,-13.49502951,34.26827238
-13.67560308,-12.44393426,35.12413878
-13.50320914,-11.30815308,35.79443826
-13.2365212,-10.12385856,36.26770504
-12.88170353,-8.927752243,36.54167641
-12.44774053,-7.754418512,36.62276564
-11.94585357,-6.634109201,36.5247379
-11.38879422,-5.591197456,36.26684991
-10.79009512,-4.643398992,35.87176478
-10.16335466,-3.801722549,35.3635354
-9.521615427,-3.071009786,34.76587887
-8.876874246,-2.45087248,34.10086993
-8.239739356,-1.936829752,33.38808939
-7.619231055,-1.521477069,32.64419222
-7.022708846,-1.195565244,31.88281673
-6.455900539,-0.94891697,31.11473916
-5.923006371,-0.7711508,30.34818136
-5.426852543,-0.652213467,29.58919377
-4.969072123,-0.582740671,28.84205544
-4.550295806,-0.554275761,28.10965271
-4.170339639,-0.55937799,27.39381402
-3.82838099,-0.591649886,26.69559155
-3.523117456,-0.645708968,26.01548835
-3.252906082,-0.717123967,25.35363516
-3.015882174,-0.802330891,24.70992383
-2.810058323,-0.898540049,24.08410482
-2.633405039,-1.003641741,23.47585652
-2.483914914,-1.116115658,22.88483308
-2.359652379,-1.23494713,22.31069645
-2.258791177,-1.359551883,21.75313733
-2.179641568,-1.489710049,21.21188862
-2.120669139,-1.625509484,20.68673411
-2.080506872,-1.76729801,20.17751457
-2.057961939,-1.915643976,19.68413265
-2.052018484,-2.071304331,19.20655763
-2.061837428,-2.235199369,18.74483096
-2.086754197,-2.408393257,18.29907304
-2.126275049,-2.592079447,17.86949172
-2.180072581,-2.78757012,17.45639294
-2.247980807,-2.996288763,17.06019383
-2.329990132,-3.219765022,16.68143862
-2.426242378,-3.459630928,16.32081771
-2.537025958,-3.717617529,15.97919037
-2.662771168,-3.995550896,15.65761141
-2.804045463,-4.295346306,15.35736228
-2.96154849,-4.618999212,15.07998719
-3.136106505,-4.968571379,14.82733441
-3.328665691,-5.34617018,14.60160338
-3.540283707,-5.753918668,14.40539753
-3.772118626,-6.193913522,14.2417828
-4.025414192,-6.668167375,14.11435124
-4.301480059,-7.178531366,14.0272883
-4.601665376,-7.72659311,13.98544136
-4.92732376,-8.313544598,13.99438586
-5.27976731,-8.9400141,14.06048289
-5.660207001,-9.605856033,14.19091989
-6.069676465,-10.30989334,14.39372241
-6.508936021,-11.04960853,14.67772083
-6.978353899,-11.82078302,15.05245114
-7.477762094,-12.61708981,15.52796363
-8.006285437,-13.42965397,16.11450891
-8.562144583,-14.2466076,16.82206774
-9.142436868,-15.05268384,17.65969214
-9.742903886,-15.82891502,18.6346332
-10.35770112,-16.55252375,19.75124861
-10.97919302,-17.19711654,21.00971472
-11.59780578,-17.73330119,22.40461532
-12.20197844,-18.12984182,23.92354124
-12.77825823,-18.3554261,25.54590423
-13.3115852,-18.38103984,27.24223006
-13.78580085,-18.18282137,28.97422441
-14.18439267,-17.74511609,30.69587367
-14.49145109,-17.06330296,32.35572781
-14.69277178,-16.14586947,33.90031125
-14.77699212,-15.01522439,35.27835027
-14.7366193,-13.70689296,36.44525821
-14.56880027,-12.26702538,37.36716693
-14.27570893,-10.74850227,38.02380694
-13.86448058,-9.206233979,38.4097388
-13.34669724,-7.692421765,38.53377718
-12.73750051,-6.252522012,38.41682152
-12.05446249,-4.922447525,38.08860072
-11.31636945,-3.727231432,37.58397457
-10.5420637,-2.681072348,36.93939945
-9.749455851,-1.788456244,36.19000408
-8.954774169,-1.045947588,35.3675061
-8.172071811,-0.444250308,34.49900028
-7.412976757,0.029779491,33.60650573
-6.686645592,0.391376151,32.70708583
-5.999871737,0.656463357,31.81333886
-5.357298069,0.840628139,30.9340815
-4.761689682,0.958436348,30.07508905
-4.214231404,1.023029769,29.23980176
-3.714824232,1.045937993,28.42994561
-3.262363489,1.037042771,27.64604579
-2.854988602,1.004642813,26.8878309
-2.490299718,0.955578751,26.15453737
-2.165540123,0.895389018,25.44512932
-1.877745829,0.828476528,24.75845041
-1.623865102,0.758273159,24.0933236
-1.400851444,0.687394226,23.44861227
-1.205733708,0.6177787,22.82325415
-1.035667005,0.550813401,22.21627664
-0.88796776,0.487440865,21.62680015
-0.76013596,0.428251557,21.05403425
-0.649867236,0.373561618,20.49726982
-0.555057064,0.323477564,19.95586954
-0.473798989,0.277949483,19.42925805
-0.404378464,0.236814212,18.91691255
-0.345263606,0.199829922,18.41835448
-0.295093909,0.166703425,17.93314214
-0.252667744,0.137111374,17.46086465
-0.216929286,0.11071639,17.00113684
-0.186955369,0.087179048,16.55359514
-0.161942614,0.066166482,16.11789429
-0.141195107,0.047358296,15.69370473
-0.124112795,0.030450335,15.28071051
-0.110180709,0.015156786,14.87860771
-0.098959082,0.001211006,14.48710314
-0.090074373,-0.011634624,14.10591334
-0.083211204,-0.023609552,13.73476384
-0.078105157,-0.03492642,13.37338847
-0.074536422,-0.045782786,13.02152894
-0.072324207,-0.056363085,12.67893438
-0.07132189,-0.066840734,12.34536106
-0.071412827,-0.077380321,12.02057206
-0.072506771,-0.088139842,11.70433712
-0.074536845,-0.099272945,11.39643238
-0.07745702,-0.110931183,11.09664027
-0.081240042,-0.123266255,10.80474937
-0.085875771,-0.136432265,10.52055427
-0.091369896,-0.150587982,10.24385554
-0.097742981,-0.16589914,9.974459631
-0.105029836,-0.182540792,9.712178887
-0.113279159,-0.200699736,9.45683153
-0.122553461,-0.220577062,9.208241718
-0.13292924,-0.242390821,8.966239636
-0.144497405,-0.266378879,8.730661646
-0.157363933,-0.292801973,8.501350501
-0.171650776,-0.321947025,8.278155642
-0.187497007,-0.354130735,8.060933594
-0.205060207,-0.389703529,7.849548478
-0.224518131,-0.429053881,7.64387268
-0.24607063,-0.472613094,7.443787696
-0.269941884,-0.520860572,7.2491852
-0.296382938,-0.574329666,7.059968399
-0.325674598,-0.633614161,6.876053717
-0.358130686,-0.699375464,6.69737291
-0.394101724,-0.772350595,6.523875706
-0.433979058,-0.853361055,6.35553308
-0.478199485,-0.943322655,6.192341342
-0.527250426,-1.043256414,6.034327208
-0.581675696,-1.154300606,5.881554102
-0.642081936,-1.277724049,5.734129972
-0.709145758,-1.414940727,5.592216998
-0.78362167,-1.567525789,5.456043615
-0.866350839,-1.737232975,5.325919435
-0.958270745,-1.926013453,5.202253714
-1.060425777,-2.136035972,5.085578234
-1.173978795,-2.369708153,4.976575603
-1.300223658,-2.629698557,4.876114233
-1.440598676,-2.918958968,4.785291509
-1.596700878,-3.240745996,4.705486983
-1.77030089,-3.598640669,4.63842776
-1.963358088,-3.996564056,4.586268659
-2.178035493,-4.438786117,4.551690089
-2.416713592,-4.929923804,4.538017011
-2.682001926,-5.474922852,4.54936259
-2.97674674,-6.079015622,4.590800269
-3.304032306,-6.747644548,4.668567632
-3.667172592,-7.486337209,4.79030447
-4.069688742,-8.300514547,4.965325303
-4.515266218,-9.195208351,5.204922731
-5.007683497,-10.17465792,5.522691393
-5.550701788,-11.24174948,5.934851814
-6.147902507,-12.39725637,6.460537513
-6.802456371,-13.63883618,7.121985669
-7.516805478,-14.9597458,7.944540055
-8.292238634,-16.34725431,8.956334482
-9.128341865,-17.78077451,10.18747825
-10.02231317,-19.22980878,11.66852005
-10.96814611,-20.65192473,13.42794091
-11.95571499,-21.99114648,15.48845003
-12.9698378,-23.17735673,17.86197503
-13.98945319,-24.12750886,20.54350106
-14.98711691,-24.74955142,23.50435954
-15.92908533,-24.94982157,26.68617345
-16.77627637,-24.64410354,29.99729279
-17.486341,-23.77148564,33.31390445
-18.01690562,-22.30872982,36.48767228
-18.32975491,-20.28158168,39.36044229
-18.39537754,-17.76906185,41.78432922
-18.19701877,-14.89795061,43.64311044
-17.73332459,-11.82740057,44.86948651
-17.01890627,-8.726911605,45.45341826
-16.08265392,-5.753217403,45.43943399
-14.96419804,-3.031778126,44.91434708
-13.70933682,-0.646553968,43.98955832
-12.36537119,1.361295479,42.78292936
-10.97712678,2.987715008,41.40414672
-9.584111438,4.256217985,39.94547115
-8.218911597,5.207536787,38.47784324
-6.906675089,5.890550197,37.05112042
-5.665398686,6.355475816,35.69683605
-4.506716629,6.649453053,34.43205092
-3.436930654,6.814148342,33.26329293
-2.458092626,6.884835466,32.19001889
-1.569021133,6.890422667,31.20736988
-0.766189969,6.854006645,30.30820419
-0.044466009,6.793660601,29.48450033
0.602301688,6.723273688,28.72826142
1.180826758,6.653340909,28.03205153
1.698044286,6.591656742,27.38927553
2.160862575,6.543898438,26.79428982
2.575988649,6.514102574,26.2424082
2.949810888,6.505046601,25.7298479
3.288325003,6.518549742,25.25364591
3.597092286,6.555707293,24.81156468
3.881221341,6.617070769,24.40199894
4.14536646,6.702784307,24.02388977
4.393737317,6.812685753,23.67664898
4.6301159,6.946379085,23.36009429
4.857877522,7.103283402,23.07439494
5.080013516,7.282662546,22.82002601
5.299153768,7.483638547,22.5977299
5.517587696,7.70519141,22.40848259
5.737282623,7.946147313,22.25346278
5.959898792,8.20515699,22.13402151
6.186800479,8.480665907,22.05165002
6.419062874,8.770877886,22.00794373
6.657474598,9.07371393,22.00455995
6.902535919,9.386768313,22.04316731
7.154452917,9.707264436,22.12538473
7.413128126,10.03201346,22.25270835
7.678148408,10.35737939,22.42642496
7.948771162,10.67925504,22.64751145
8.223910286,10.99305385,22.91652053
8.502123715,11.2937232,23.23345458
8.781604695,11.57578509,23.59763093
9.060179344,11.83340984,24.00754412
9.335313268,12.06052756,24.46073284
9.604130151,12.25098066,24.95366167
9.863445122,12.39871773,25.48162954
10.10981531,12.49802558,26.03871848
10.33960923,12.54379182,26.61779623
10.54909554,12.53178482,27.21058502
10.73455011,12.45893353,27.80780544
10.89237866,12.32358481,28.39939893
11.01925003,12.12571411,28.97482534
11.11223363,11.86706527,29.52342342
11.16893266,11.55119889,30.03481373
11.18760422,11.18343555,30.49931632
11.16725721,10.7706897,30.9083509
11.10772002,10.32120137,31.25478646
11.0096719,9.844184132,31.53321098
10.87463489,9.349416788,31.74009931
10.70492631,8.846812523,31.87386801
10.50357509,8.346000517,31.93481767
10.27420824,7.855952095,31.92497485
10.02091583,7.384676683,31.84785431
9.748103996,6.939003543,31.7081684
9.460345726,6.524455177,31.51151159
9.162238136,6.145208981,31.26404667
8.858273618,5.804136254,30.97221438
8.552730123,5.502902859,30.64248207
8.249583736,5.242113618,30.28114056
7.952444726,5.021482653,29.89415221
7.664516473,4.840013788,29.4870483
7.388575421,4.696178052,29.06487052
7.126969254,4.588078674,28.63214928
6.881630056,4.513597297,28.19291069
6.654099045,4.470518,27.75070461
6.445559613,4.456628087,27.30864638
6.25687568,4.469796289,26.8694668
6.088632798,4.508030184,26.43556545
5.941179887,4.569515264,26.00906422
5.814669923,4.652638372,25.59185867
5.709098322,4.755998177,25.18566589
5.624338146,4.878405198,24.79206819
5.560171533,5.01887354,24.4125523
5.516317024,5.176606192,24.04854434
5.49245264,5.350975308,23.70144069
5.488234684,5.541498596,23.37263522
5.503312356,5.747812553,23.06354324
5.537338299,5.969643055,22.77562237
5.589975221,6.206773513,22.51039058
5.660898748,6.459010647,22.26944142
5.749796632,6.726147767,22.05445621
5.856364401,7.007925355,21.86721299
5.980297544,7.303988703,21.70959147
6.121280255,7.613842395,21.58357327
6.278970749,7.936801507,21.49123645
6.452983189,8.271939598,21.43474277
6.642866229,8.618033861,21.41631645
6.848078283,8.973508193,21.43821229
7.067959669,9.336375522,21.50267151
7.301701973,9.704181376,21.61186307
7.548315123,10.07395156,21.76780888
7.806592977,10.44214771,21.97229115
8.075078536,10.80463557,22.2267413
8.352030307,11.15667178,22.53211049
8.635391792,11.49291601,22.88872388
8.922766564,11.80747544,23.29612227
9.211401848,12.09398911,23.75289777
9.498183892,12.34575831,24.25653282
9.779648637,12.55592743,24.80325495
10.05201112,12.71771644,25.38792261
10.31121659,12.82470154,26.0039589
10.55301548,12.8711344,26.64335116
10.77306285,12.85228401,27.2967321
10.9670411,12.76477837,27.95355427
11.13080237,12.60691778,28.60236258
11.26052447,12.3789283,29.23115993
11.35287192,12.0831246,29.82784984
11.4051516,11.72395628,30.38072913
11.41545153,11.30792105,30.87899396
11.38275147,10.84334152,31.3132175
11.30699549,10.34001712,31.67575709
11.1891194,9.80877739,31.96105452
11.03102978,9.26097441,32.1658041
10.83553555,8.707958593,32.28897792
10.6062372,8.160582636,32.33171326
10.34738244,7.628772628,32.29708176
10.06369928,7.121195145,32.18977033
9.760218821,6.645036171,32.01570951
9.442099428,6.205894477,31.78168535
9.114462893,5.807780595,31.49496661
8.782250519,5.453204076,31.1629722
8.450104657,5.143326982,30.79299462
8.1222784,4.878160236,30.39198726
7.802573731,4.656781006,29.9664155
7.49430649,4.477552668,29.52216662
7.200295114,4.338333221,29.06450957
6.922869294,4.236662538,28.59809456
6.663894316,4.169922893,28.12698182
6.424806957,4.135470603,27.65469011
6.206659052,4.130739091,27.18425688
6.010165403,4.153315464,26.7183036
5.835753232,4.200993618,26.2591018
5.683610968,4.271807393,25.80863632
5.55373471,4.364047308,25.36866422
5.4459712,4.476264192,24.94076797
5.360056522,4.607262623,24.52640306
5.295650111,4.756086656,24.12693984
5.252363862,4.9219998,23.74370039
5.229786357,5.104460745,23.37799079
5.227502317,5.30309595,23.03112955
5.245107467,5.517669748,22.70447261
5.282219043,5.748052387,22.39943557
5.338482172,5.994186064,22.11751328
5.413572299,6.256048868,21.86029696
5.50719385,6.533616312,21.62948876
5.619075229,6.826820061,21.42691352
5.748960208,7.135503379,21.254527
5.896595715,7.459372823,21.11441987
6.061715997,7.797945797,21.00881625
6.244023078,8.150493745,20.94006536
6.443163474,8.515981026,20.91062442
6.658701099,8.892999975,20.9230307
6.890086439,9.279703161,20.97986042
7.136622139,9.673734699,21.08367179
7.397425398,10.07216334,21.23692957
7.671387818,10.47142131,21.4419089
7.957133743,10.86725402,21.70057646
8.252978583,11.25468739,22.01444809
8.556889172,11.62802066,22.38442385
8.866448837,11.98085371,22.8106034
9.178830465,12.30615846,23.29208791
9.490781477,12.59640363,23.82677814
9.798625033,12.84374032,24.4111824
10.09828195,13.04025269,25.04025219
10.38531756,13.17827282,25.70726655
10.65501691,13.25075176,26.40378814
10.90249025,13.25167009,27.11971328
